year,country,iso3,pol,status
2021,Switzerland,CHE,14,In force
2021,Switzerland,CHE,14,In force
2021,Switzerland,CHE,14,In force
2021,Switzerland,CHE,14,Ended
2021,Switzerland,CHE,14,In force
2021,Switzerland,CHE,14,In force
2021,Switzerland,CHE,14,In force
2021,Switzerland,CHE,14,In force
2021,Switzerland,CHE,14,In force
2021,Switzerland,CHE,14,In force
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,Ended
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,Ended
2018,United States,USA,16,Ended
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2018,United States,USA,16,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,Ended
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,Ended
2021,France,FRA,26,Ended
2021,France,FRA,26,Announced
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2021,France,FRA,26,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,Ended
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,Ended
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,Ended
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Canada,CAN,57,In force
2020,Greece,GRC,7,In force
2020,Greece,GRC,7,In force
2020,Greece,GRC,7,In force
2020,Greece,GRC,7,In force
2020,Greece,GRC,7,In force
2020,Greece,GRC,7,In force
2020,Greece,GRC,7,In force
2002,Sweden,SWE,5,In force
2002,Sweden,SWE,5,In force
2002,Sweden,SWE,5,Ended
2002,Sweden,SWE,5,In force
2002,Sweden,SWE,5,In force
2020,Portugal,PRT,8,In force
2020,Portugal,PRT,8,In force
2020,Portugal,PRT,8,In force
2020,Portugal,PRT,8,In force
2020,Portugal,PRT,8,In force
2020,Portugal,PRT,8,In force
2020,Portugal,PRT,8,In force
2020,Portugal,PRT,8,In force
2020,Switzerland,CHE,2,In force
2020,Switzerland,CHE,2,In force
2020,Switzerland,CHE,2,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Lithuania,LTU,11,In force
2020,Luxembourg,LUX,6,In force
2020,Luxembourg,LUX,6,In force
2020,Luxembourg,LUX,6,In force
2020,Luxembourg,LUX,6,In force
2020,Luxembourg,LUX,6,In force
2020,Luxembourg,LUX,6,In force
2020,Italy,ITA,15,Ended
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,Ended
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2020,Italy,ITA,15,In force
2000,Japan,JPN,4,In force
2000,Japan,JPN,4,In force
2000,Japan,JPN,4,In force
2000,Japan,JPN,4,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,United States,USA,20,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,Ended
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,Ended
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,Ended
2020,Germany,DEU,22,Ended
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,Ended
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,Ended
2020,Germany,DEU,22,In force
2020,Germany,DEU,22,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2020,Korea,KOR,13,In force
2001,Spain,ESP,3,Ended
2001,Spain,ESP,3,Ended
2001,Spain,ESP,3,Ended
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2020,Netherlands,NLD,13,In force
2018,Poland,POL,8,In force
2018,Poland,POL,8,In force
2018,Poland,POL,8,In force
2018,Poland,POL,8,In force
2018,Poland,POL,8,In force
2018,Poland,POL,8,In force
2018,Poland,POL,8,In force
2018,Poland,POL,8,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,Ended
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,Ended
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Poland,POL,21,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2020,Australia,AUS,25,In force
2018,Switzerland,CHE,6,In force
2018,Switzerland,CHE,6,In force
2018,Switzerland,CHE,6,In force
2018,Switzerland,CHE,6,In force
2018,Switzerland,CHE,6,In force
2018,Switzerland,CHE,6,In force
2018,Switzerland,CHE,6,In force
2021,Germany,DEU,23,Ended
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,Ended
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,Ended
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,Ended
2021,Germany,DEU,23,Ended
2021,Germany,DEU,23,Announced
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Germany,DEU,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,Ended
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,Ended
2021,Denmark,DNK,23,Ended
2021,Denmark,DNK,23,Announced
2021,Denmark,DNK,23,In force
2021,Denmark,DNK,23,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,Ended
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,Ended
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,Ended
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,Announced
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,Ended
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2020,Spain,ESP,25,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,Announced
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,Ended
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,Announced
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,Ended
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,Ended
2021,Spain,ESP,48,Ended
2021,Spain,ESP,48,Announced
2021,Spain,ESP,48,In force
2021,Spain,ESP,48,In force
2000,Hungary,HUN,7,In force
2000,Hungary,HUN,7,In force
2000,Hungary,HUN,7,Ended
2000,Hungary,HUN,7,In force
2000,Hungary,HUN,7,Ended
2000,Hungary,HUN,7,In force
2000,Hungary,HUN,7,Ended
2001,France,FRA,9,In force
2001,France,FRA,9,In force
2001,France,FRA,9,In force
2001,France,FRA,9,Ended
2001,France,FRA,9,Ended
2001,France,FRA,9,In force
2001,France,FRA,9,In force
2001,France,FRA,9,In force
2001,France,FRA,9,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2011,Russian Federation,RUS,10,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,Ended
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,Ended
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,Announced
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,Ended
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,Announced
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,Ended
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,In force
2021,United Kingdom,GBR,66,Announced
2021,United Kingdom,GBR,66,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,Ended
2020,United Kingdom,GBR,39,In force
2020,United Kingdom,GBR,39,Ended
2020,United Kingdom,GBR,39,In force
2020,Hungary,HUN,10,In force
2020,Hungary,HUN,10,In force
2020,Hungary,HUN,10,In force
2020,Hungary,HUN,10,In force
